Timestamp,Temperature,Vibration,Pressure,Energy_Consumption,Anomaly
2025-01-01 00:00:00,72.48357076505616,0.6399355436586003,93.24821725025619,161.8438488424522,0.0
2025-01-01 01:00:00,69.30867849414408,0.5924633682912769,98.55481329284483,182.79229978440998,0.0
2025-01-01 02:00:00,73.23844269050346,0.5059630369920174,92.07580079000039,191.72788933156713,0.0
2025-01-01 03:00:00,77.61514928204012,0.4353063222294426,96.9203847036096,237.7537531468038,0.0
2025-01-01 04:00:00,68.82923312638331,0.569822331361359,81.06385333046214,211.13106249067516,0.0
2025-01-01 05:00:00,68.8293152152541,0.539348538542175,102.13293707372938,173.29036861800216,0.0
2025-01-01 06:00:00,77.89606407753696,0.5895193220027732,100.01205475362224,209.72072578835275,0.0
2025-01-01 07:00:00,73.83717364576455,0.563517180168197,91.82911368931809,169.0539202212327,0.0
2025-01-01 08:00:00,67.65262807032524,0.6049552715319335,106.59245668432405,221.65382107774147,0.0
2025-01-01 09:00:00,72.71280021792982,0.4464764788439432,109.37570137626558,190.57750696364243,0.0
2025-01-01 10:00:00,67.68291153593769,0.6317394065634325,83.92440135631026,198.12727622521658,0.0
2025-01-01 11:00:00,78.7458567584378,1.235793603002549,62.43807456422261,325.9166310541149,1.0
2025-01-01 12:00:00,71.20981135783018,0.7075260872625265,92.30857650212701,174.256728628315,0.0
2025-01-01 13:00:00,60.43359877671101,0.4310812181910432,90.60096898891135,172.05763629774017,0.0
2025-01-01 14:00:00,61.375410837434835,0.6735963803165249,108.29474841931749,188.3280134730799,0.0
2025-01-01 15:00:00,67.18856235379513,0.5197910783462648,98.06173861227197,220.76757702038634,0.0
2025-01-01 16:00:00,64.93584439832789,0.43485819963855515,97.35485158689389,169.61307849046315,0.0
2025-01-01 17:00:00,71.57123666297637,0.4516114165945678,79.96137635593246,143.35688803778862,0.0
2025-01-01 18:00:00,65.45987962239394,0.46796526918056797,106.35418030209226,190.97682283182002,0.0
2025-01-01 19:00:00,62.93848149332354,0.5424165946401917,87.60741605146528,211.03481599821842,0.0
2025-01-01 20:00:00,77.32824384460777,0.55228354880355,100.59932630266329,224.00523499477657,0.0
2025-01-01 21:00:00,68.87111849756732,0.4426299996061421,102.77376937958192,190.73677275829203,0.0
2025-01-01 22:00:00,84.63906834440787,1.4882562078945418,98.47730091950982,280.6707164362268,1.0
2025-01-01 23:00:00,62.87625906893272,0.7142270358611864,86.91179600880888,223.07801468511494,0.0
2025-01-02 00:00:00,67.27808637737408,0.6727543170100712,69.80487844179174,162.6051660060916,0.0
2025-01-02 01:00:00,70.55461294854933,0.5436323669674032,101.83849544753694,192.2295844963398,0.0
2025-01-02 02:00:00,64.24503211288848,0.50380034781682,118.00511181510853,203.80847779850114,0.0
2025-01-02 03:00:00,71.87849009172837,0.5120031326718262,112.38946352939438,208.98437442570068,0.0
2025-01-02 04:00:00,66.99680655040598,0.5613517972730416,102.09659415274626,189.80386613618234,0.0
2025-01-02 05:00:00,68.54153125103362,0.39772074348015946,95.08363814367952,200.68882023411683,0.0
2025-01-02 06:00:00,66.99146693885301,0.4742623462576655,108.0712259663731,150.2334529317402,0.0
2025-01-02 07:00:00,79.26139092254469,0.3331415926122411,90.26453800295532,186.83503175332302,0.0
2025-01-02 08:00:00,69.93251387631032,0.5399223122605279,104.7635776935622,209.07017425108936,0.0
2025-01-02 09:00:00,83.83352772303574,1.3130913079732662,81.22823298486449,259.6445390256686,1.0
2025-01-02 10:00:00,74.11272456051594,0.4516813537700626,110.6020990749888,201.17968443179194,0.0
2025-01-02 11:00:00,63.89578175014489,0.6573986763290033,127.59660038911078,208.93745001605396,0.0
2025-01-02 12:00:00,71.04431797502377,0.3774234336997659,103.92415967178766,193.1490159828447,0.0
2025-01-02 13:00:00,60.201649380601125,0.353562511979018,94.91036374292501,203.40927541993142,0.0
2025-01-02 14:00:00,63.359069755507846,0.5224451818559972,99.74425687808005,180.74534869430775,0.0
2025-01-02 15:00:00,70.98430617934562,0.6047098302612155,82.30924095110882,195.86777440607906,0.0
2025-01-02 16:00:00,73.69233289997705,0.6683927691457869,93.05286868910942,212.20432339178444,0.0
2025-01-02 17:00:00,70.85684140594985,0.454111573713106,95.90717561886896,203.1394592193687,0.0
2025-01-02 18:00:00,69.4217585880588,0.6078680833431296,94.75911602065408,188.26937460872128,0.0
2025-01-02 19:00:00,68.49448152205356,0.4961491530499293,101.52354872033722,204.48432808581586,0.0
2025-01-02 20:00:00,62.60739004816286,0.48273727000591804,91.775800676178,214.29219581273236,0.0
2025-01-02 21:00:00,66.40077895802645,0.5883659937486673,111.21030667324472,159.00117442845044,0.0
2025-01-02 22:00:00,67.69680614520107,0.5652322878413419,100.00207064918197,223.18148129911796,0.0
2025-01-02 23:00:00,75.28561113109458,0.342360784301575,99.90699678861385,193.27490522637856,0.0
2025-01-03 00:00:00,71.71809144784231,0.6476540349725896,96.72105283487082,208.5097986648046,0.0
2025-01-03 01:00:00,61.18479922318633,0.6380091354147451,101.55190683858979,223.94493847290457,0.0
